03-22-2022	mo	VERSION: 2020_01_31

Temperatursteuerung:	automatisch (ILX-TEC) (AD590: 0.0,1.0,0.855)
Anfangstemperatur /°C:	30.1
Delta-Temperatur /°C:	5.0
Endtemperatur /°C:	30.1
Anzahl der Temperaturen:	1
aktuelle Temperatur-Nr:	1
aktuelle Temperatur /°C:	30.1

Stromquelle:	LDD5060	U_Messung
Startstrom /mA:	190.0
d-Strom /mA:	10.0
Maximalstrom /mA:	700.0
Anzahl der Ströme:	52
aktuelle Strom-Nr:
aktueller Strom /mA:
Art:	CW	keinePolarisation



Einstellspannung (E3631A_P6V): 0.0 ( 0.25) 3.0 V ; 0.75 V


Messfassungsnr.:	C030652








Messgeraet:	Q8384 (ADVANTEST)
Messgeraet:	FSUP/FSW





















Projektnummer:	9618
Projektverantwortlicher:	Wohlfeil
Lasertyp:	TPL
Wafer:	R1268-4
TF/Riegel/Chip:	070709
Prozess:	Z1-9581-TRA
Beschichtung:	Z1-9648-FAC
AVT-Losdokument:	Z2-2654-LCM

Laenge /µm:	6000
Breite /µm:	400
Lambda /nm:	820
Aufbauart:	p-up
Traegerart:	Chip
Traeger-Nr.:	C030652
Diodenname:	070709
Absorber /mA:	








Kommentar:	

Current (mA)	Frequency (GHz)	Intensity (dBm)	C_absorber (A)	Temperature (deg.C)
190.0	12.18264	-92.1472	0.086231	30.0
190.0	12.18327	-92.2289	0.086231	30.0
190.0	12.1839	-89.8604	0.086231	30.0
190.0	12.18453	-92.1058	0.086231	30.0
190.0	12.18516	-92.7503	0.086231	30.0
190.0	12.18579	-89.1690	0.086231	30.0
190.0	12.18642	-90.2881	0.086231	30.0
190.0	12.18705	-90.5730	0.086231	30.0
190.0	12.18768	-89.1038	0.086231	30.0
190.0	12.18831	-90.4436	0.086231	30.0
190.0	12.18894	-88.1120	0.086231	30.0
190.0	12.18957	-90.5238	0.086231	30.0
190.0	12.1902	-91.8696	0.086231	30.0
190.0	12.19083	-89.3476	0.086231	30.0
190.0	12.19146	-92.2575	0.086231	30.0
190.0	12.19209	-90.0646	0.086231	30.0
190.0	12.19272	-88.9708	0.086231	30.0
190.0	12.19335	-88.6301	0.086231	30.0
190.0	12.19398	-91.4650	0.086231	30.0
190.0	12.19461	-90.1107	0.086231	30.0
190.0	12.19524	-94.0060	0.086231	30.0
190.0	12.19587	-92.5718	0.086231	30.0
190.0	12.1965	-92.0414	0.086231	30.0
190.0	12.19713	-87.2002	0.086231	30.0
190.0	12.19776	-93.1932	0.086231	30.0
190.0	12.19839	-92.9251	0.086231	30.0
190.0	12.19902	-89.9471	0.086231	30.0
190.0	12.19965	-89.0724	0.086231	30.0
190.0	12.20028	-91.6288	0.086231	30.0
190.0	12.20091	-91.6055	0.086231	30.0
190.0	12.20154	-92.0212	0.086231	30.0
190.0	12.20217	-93.0079	0.086231	30.0
190.0	12.2028	-90.7211	0.086231	30.0
190.0	12.20343	-88.1534	0.086231	30.0
190.0	12.20406	-91.4580	0.086231	30.0
190.0	12.20469	-92.2799	0.086231	30.0
190.0	12.20532	-87.3382	0.086231	30.0
190.0	12.20595	-90.1084	0.086231	30.0
190.0	12.20658	-88.9752	0.086231	30.0
190.0	12.20721	-90.2235	0.086231	30.0
190.0	12.20784	-93.0664	0.086231	30.0
190.0	12.20847	-90.1509	0.086231	30.0
190.0	12.2091	-91.1842	0.086231	30.0
190.0	12.20973	-92.4002	0.086231	30.0
190.0	12.21036	-91.9876	0.086231	30.0
190.0	12.21099	-90.8722	0.086231	30.0
190.0	12.21162	-88.6771	0.086231	30.0
190.0	12.21225	-88.0415	0.086231	30.0
190.0	12.21288	-91.2321	0.086231	30.0
190.0	12.21351	-92.6266	0.086231	30.0
190.0	12.21414	-92.1190	0.086231	30.0
190.0	12.21477	-91.6397	0.086231	30.0
190.0	12.2154	-94.4763	0.086231	30.0
190.0	12.21603	-89.1872	0.086231	30.0
190.0	12.21666	-90.1981	0.086231	30.0
190.0	12.21729	-90.8744	0.086231	30.0
190.0	12.21792	-89.8355	0.086231	30.0
190.0	12.21855	-91.1830	0.086231	30.0
190.0	12.21918	-91.3099	0.086231	30.0
190.0	12.21981	-88.9977	0.086231	30.0
190.0	12.22044	-89.2742	0.086231	30.0
190.0	12.22107	-91.1199	0.086231	30.0
190.0	12.2217	-89.9049	0.086231	30.0
190.0	12.22233	-93.2514	0.086231	30.0
190.0	12.22296	-93.0810	0.086231	30.0
190.0	12.22359	-88.6317	0.086231	30.0
190.0	12.22422	-95.2805	0.086231	30.0
190.0	12.22485	-95.7867	0.086231	30.0
190.0	12.22548	-87.3163	0.086231	30.0
190.0	12.22611	-90.5284	0.086231	30.0
190.0	12.22674	-90.2984	0.086231	30.0
190.0	12.22737	-89.3151	0.086231	30.0
190.0	12.228	-87.0995	0.086231	30.0
190.0	12.22863	-91.3188	0.086231	30.0
190.0	12.22926	-91.5323	0.086231	30.0
190.0	12.22989	-90.1681	0.086231	30.0
190.0	12.23052	-89.7540	0.086231	30.0
190.0	12.23115	-88.7509	0.086231	30.0
190.0	12.23178	-90.3970	0.086231	30.0
190.0	12.23241	-90.3493	0.086231	30.0
190.0	12.23304	-91.9134	0.086231	30.0
190.0	12.23367	-90.2089	0.086231	30.0
190.0	12.2343	-92.8475	0.086231	30.0
190.0	12.23493	-91.5523	0.086231	30.0
190.0	12.23556	-91.5831	0.086231	30.0
190.0	12.23619	-94.5494	0.086231	30.0
190.0	12.23682	-90.2752	0.086231	30.0
190.0	12.23745	-95.5217	0.086231	30.0
190.0	12.23808	-92.8318	0.086231	30.0
190.0	12.23871	-95.3590	0.086231	30.0
190.0	12.23934	-91.3113	0.086231	30.0
190.0	12.23997	-96.2823	0.086231	30.0
190.0	12.2406	-90.8114	0.086231	30.0
190.0	12.24123	-92.8429	0.086231	30.0
190.0	12.24186	-92.8451	0.086231	30.0
190.0	12.24249	-94.1396	0.086231	30.0
190.0	12.24312	-90.2391	0.086231	30.0
190.0	12.24375	-91.4208	0.086231	30.0
190.0	12.24438	-89.3446	0.086231	30.0
190.0	12.24501	-91.3070	0.086231	30.0
190.0	12.24564	-91.0273	0.086231	30.0
190.0	12.24627	-92.4300	0.086231	30.0
190.0	12.2469	-91.5979	0.086231	30.0
190.0	12.24753	-91.6538	0.086231	30.0
190.0	12.24816	-94.9249	0.086231	30.0
190.0	12.24879	-94.0713	0.086231	30.0
190.0	12.24942	-91.3294	0.086231	30.0
190.0	12.25005	-91.4550	0.086231	30.0
190.0	12.25068	-88.9697	0.086231	30.0
190.0	12.25131	-92.2708	0.086231	30.0
190.0	12.25194	-89.0045	0.086231	30.0
190.0	12.25257	-92.0247	0.086231	30.0
190.0	12.2532	-92.7586	0.086231	30.0
190.0	12.25383	-94.5929	0.086231	30.0
190.0	12.25446	-90.0612	0.086231	30.0
190.0	12.25509	-94.6086	0.086231	30.0
190.0	12.25572	-97.2294	0.086231	30.0
190.0	12.25635	-91.5071	0.086231	30.0
190.0	12.25698	-90.9576	0.086231	30.0
190.0	12.25761	-95.7265	0.086231	30.0
190.0	12.25824	-93.9739	0.086231	30.0
190.0	12.25887	-91.2000	0.086231	30.0
190.0	12.2595	-92.2899	0.086231	30.0
190.0	12.26013	-94.5306	0.086231	30.0
190.0	12.26076	-90.0462	0.086231	30.0
190.0	12.26139	-90.7117	0.086231	30.0
190.0	12.26202	-92.1685	0.086231	30.0
190.0	12.26265	-88.4094	0.086231	30.0
190.0	12.26328	-90.6708	0.086231	30.0
190.0	12.26391	-93.7136	0.086231	30.0
190.0	12.26454	-92.3309	0.086231	30.0
190.0	12.26517	-90.7586	0.086231	30.0
190.0	12.2658	-90.7073	0.086231	30.0
190.0	12.26643	-94.2294	0.086231	30.0
190.0	12.26706	-90.0015	0.086231	30.0
190.0	12.26769	-89.4369	0.086231	30.0
190.0	12.26832	-88.3408	0.086231	30.0
190.0	12.26895	-90.2396	0.086231	30.0
190.0	12.26958	-88.4919	0.086231	30.0
190.0	12.27021	-91.9730	0.086231	30.0
190.0	12.27084	-92.9894	0.086231	30.0
190.0	12.27147	-90.8068	0.086231	30.0
190.0	12.2721	-92.0560	0.086231	30.0
190.0	12.27273	-92.0301	0.086231	30.0
190.0	12.27336	-90.6276	0.086231	30.0
190.0	12.27399	-94.6273	0.086231	30.0
190.0	12.27462	-88.2706	0.086231	30.0
190.0	12.27525	-93.4152	0.086231	30.0
190.0	12.27588	-89.9848	0.086231	30.0
190.0	12.27651	-86.9090	0.086231	30.0
190.0	12.27714	-91.3283	0.086231	30.0
190.0	12.27777	-90.2955	0.086231	30.0
190.0	12.2784	-92.1267	0.086231	30.0
190.0	12.27903	-96.3228	0.086231	30.0
190.0	12.27966	-93.6574	0.086231	30.0
190.0	12.28029	-91.8632	0.086231	30.0
190.0	12.28092	-92.6983	0.086231	30.0
190.0	12.28155	-88.6379	0.086231	30.0
190.0	12.28218	-94.9757	0.086231	30.0
190.0	12.28281	-91.1736	0.086231	30.0
190.0	12.28344	-87.1839	0.086231	30.0
190.0	12.28407	-87.3680	0.086231	30.0
190.0	12.2847	-89.5903	0.086231	30.0
190.0	12.28533	-90.2867	0.086231	30.0
190.0	12.28596	-86.7408	0.086231	30.0
190.0	12.28659	-90.6272	0.086231	30.0
190.0	12.28722	-92.7295	0.086231	30.0
190.0	12.28785	-87.0838	0.086231	30.0
190.0	12.28848	-87.8785	0.086231	30.0
190.0	12.28911	-92.6457	0.086231	30.0
190.0	12.28974	-89.3586	0.086231	30.0
190.0	12.29037	-92.9027	0.086231	30.0
190.0	12.291	-95.4765	0.086231	30.0
190.0	12.29163	-90.4252	0.086231	30.0
190.0	12.29226	-90.8456	0.086231	30.0
190.0	12.29289	-86.5728	0.086231	30.0
190.0	12.29352	-91.3946	0.086231	30.0
190.0	12.29415	-87.5917	0.086231	30.0
190.0	12.29478	-87.5562	0.086231	30.0
190.0	12.29541	-92.9423	0.086231	30.0
190.0	12.29604	-92.8682	0.086231	30.0
190.0	12.29667	-90.7149	0.086231	30.0
190.0	12.2973	-89.0995	0.086231	30.0
190.0	12.29793	-89.5232	0.086231	30.0
190.0	12.29856	-92.9354	0.086231	30.0
190.0	12.29919	-89.3109	0.086231	30.0
190.0	12.29982	-87.7238	0.086231	30.0
190.0	12.30045	-95.0493	0.086231	30.0
190.0	12.30108	-90.6563	0.086231	30.0
190.0	12.30171	-95.1321	0.086231	30.0
190.0	12.30234	-93.2769	0.086231	30.0
190.0	12.30297	-91.0788	0.086231	30.0
190.0	12.3036	-88.7992	0.086231	30.0
190.0	12.30423	-88.3497	0.086231	30.0
190.0	12.30486	-87.6818	0.086231	30.0
190.0	12.30549	-87.8684	0.086231	30.0
190.0	12.30612	-89.4374	0.086231	30.0
190.0	12.30675	-90.9983	0.086231	30.0
190.0	12.30738	-92.5702	0.086231	30.0
190.0	12.30801	-87.9139	0.086231	30.0
190.0	12.30864	-89.5298	0.086231	30.0
190.0	12.30927	-90.4003	0.086231	30.0
190.0	12.3099	-92.3378	0.086231	30.0
190.0	12.31053	-89.0985	0.086231	30.0
190.0	12.31116	-88.6926	0.086231	30.0
190.0	12.31179	-90.0526	0.086231	30.0
190.0	12.31242	-88.7798	0.086231	30.0
190.0	12.31305	-88.4129	0.086231	30.0
190.0	12.31368	-92.1524	0.086231	30.0
190.0	12.31431	-88.0933	0.086231	30.0
190.0	12.31494	-91.7681	0.086231	30.0
190.0	12.31557	-87.3558	0.086231	30.0
190.0	12.3162	-89.3331	0.086231	30.0
190.0	12.31683	-90.4622	0.086231	30.0
190.0	12.31746	-89.9633	0.086231	30.0
190.0	12.31809	-89.1224	0.086231	30.0
190.0	12.31872	-87.3853	0.086231	30.0
190.0	12.31935	-89.7796	0.086231	30.0
190.0	12.31998	-88.5834	0.086231	30.0
190.0	12.32061	-92.4144	0.086231	30.0
190.0	12.32124	-87.8312	0.086231	30.0
190.0	12.32187	-92.4994	0.086231	30.0
190.0	12.3225	-89.0776	0.086231	30.0
190.0	12.32313	-89.1188	0.086231	30.0
190.0	12.32376	-90.5697	0.086231	30.0
190.0	12.32439	-90.7135	0.086231	30.0
190.0	12.32502	-95.0464	0.086231	30.0
190.0	12.32565	-93.2569	0.086231	30.0
190.0	12.32628	-91.3734	0.086231	30.0
190.0	12.32691	-88.9938	0.086231	30.0
190.0	12.32754	-90.4021	0.086231	30.0
190.0	12.32817	-91.8694	0.086231	30.0
190.0	12.3288	-91.6732	0.086231	30.0
190.0	12.32943	-91.8616	0.086231	30.0
190.0	12.33006	-87.5691	0.086231	30.0
190.0	12.33069	-89.0162	0.086231	30.0
190.0	12.33132	-91.6545	0.086231	30.0
190.0	12.33195	-94.3775	0.086231	30.0
190.0	12.33258	-91.7790	0.086231	30.0
190.0	12.33321	-89.8194	0.086231	30.0
190.0	12.33384	-89.6646	0.086231	30.0
190.0	12.33447	-91.0004	0.086231	30.0
190.0	12.3351	-91.9302	0.086231	30.0
190.0	12.33573	-89.8803	0.086231	30.0
190.0	12.33636	-97.1247	0.086231	30.0
190.0	12.33699	-90.2128	0.086231	30.0
190.0	12.33762	-88.7045	0.086231	30.0
190.0	12.33825	-89.7093	0.086231	30.0
190.0	12.33888	-94.8424	0.086231	30.0
190.0	12.33951	-90.0999	0.086231	30.0
190.0	12.34014	-89.0787	0.086231	30.0
190.0	12.34077	-92.4522	0.086231	30.0
190.0	12.3414	-93.5118	0.086231	30.0
190.0	12.34203	-92.3705	0.086231	30.0
190.0	12.34266	-92.1522	0.086231	30.0
190.0	12.34329	-88.8607	0.086231	30.0
190.0	12.34392	-93.7802	0.086231	30.0
190.0	12.34455	-91.4251	0.086231	30.0
190.0	12.34518	-95.1433	0.086231	30.0
190.0	12.34581	-93.7488	0.086231	30.0
190.0	12.34644	-93.3294	0.086231	30.0
190.0	12.34707	-93.2584	0.086231	30.0
190.0	12.3477	-90.8091	0.086231	30.0
190.0	12.34833	-93.4851	0.086231	30.0
190.0	12.34896	-89.5620	0.086231	30.0
190.0	12.34959	-89.5988	0.086231	30.0
190.0	12.35022	-88.1444	0.086231	30.0
190.0	12.35085	-89.5510	0.086231	30.0
190.0	12.35148	-90.3799	0.086231	30.0
190.0	12.35211	-90.3175	0.086231	30.0
190.0	12.35274	-89.3949	0.086231	30.0
190.0	12.35337	-93.9978	0.086231	30.0
190.0	12.354	-95.2369	0.086231	30.0
190.0	12.35463	-94.3967	0.086231	30.0
190.0	12.35526	-89.0334	0.086231	30.0
190.0	12.35589	-91.0164	0.086231	30.0
190.0	12.35652	-91.0609	0.086231	30.0
190.0	12.35715	-88.8014	0.086231	30.0
190.0	12.35778	-90.6732	0.086231	30.0
190.0	12.35841	-90.2372	0.086231	30.0
190.0	12.35904	-93.8131	0.086231	30.0
190.0	12.35967	-90.3305	0.086231	30.0
190.0	12.3603	-89.8100	0.086231	30.0
190.0	12.36093	-89.7143	0.086231	30.0
190.0	12.36156	-91.9036	0.086231	30.0
190.0	12.36219	-89.1624	0.086231	30.0
190.0	12.36282	-90.5780	0.086231	30.0
190.0	12.36345	-91.2969	0.086231	30.0
190.0	12.36408	-90.2250	0.086231	30.0
190.0	12.36471	-91.1285	0.086231	30.0
190.0	12.36534	-89.0878	0.086231	30.0
190.0	12.36597	-89.2324	0.086231	30.0
190.0	12.3666	-90.2393	0.086231	30.0
190.0	12.36723	-88.7312	0.086231	30.0
190.0	12.36786	-95.5703	0.086231	30.0
190.0	12.36849	-90.8167	0.086231	30.0
190.0	12.36912	-92.5024	0.086231	30.0
190.0	12.36975	-93.3552	0.086231	30.0
190.0	12.37038	-86.8562	0.086231	30.0
190.0	12.37101	-87.8241	0.086231	30.0
190.0	12.37164	-89.3360	0.086231	30.0
190.0	12.37227	-89.5658	0.086231	30.0
190.0	12.3729	-91.9906	0.086231	30.0
190.0	12.37353	-90.7167	0.086231	30.0
190.0	12.37416	-92.1965	0.086231	30.0
190.0	12.37479	-90.2900	0.086231	30.0
190.0	12.37542	-89.2446	0.086231	30.0
190.0	12.37605	-91.2869	0.086231	30.0
190.0	12.37668	-91.7400	0.086231	30.0
190.0	12.37731	-90.2347	0.086231	30.0
190.0	12.37794	-90.1399	0.086231	30.0
190.0	12.37857	-91.7601	0.086231	30.0
190.0	12.3792	-90.6126	0.086231	30.0
190.0	12.37983	-93.5290	0.086231	30.0
190.0	12.38046	-95.7336	0.086231	30.0
190.0	12.38109	-91.6745	0.086231	30.0
190.0	12.38172	-89.2954	0.086231	30.0
190.0	12.38235	-94.7748	0.086231	30.0
190.0	12.38298	-92.8369	0.086231	30.0
190.0	12.38361	-88.5316	0.086231	30.0
190.0	12.38424	-94.3854	0.086231	30.0
190.0	12.38487	-93.4101	0.086231	30.0
190.0	12.3855	-91.8467	0.086231	30.0
190.0	12.38613	-92.2633	0.086231	30.0
190.0	12.38676	-90.6525	0.086231	30.0
190.0	12.38739	-91.0277	0.086231	30.0
190.0	12.38802	-92.0503	0.086231	30.0
190.0	12.38865	-90.6729	0.086231	30.0
190.0	12.38928	-90.2541	0.086231	30.0
190.0	12.38991	-91.9301	0.086231	30.0
190.0	12.39054	-93.5091	0.086231	30.0
190.0	12.39117	-91.4883	0.086231	30.0
190.0	12.3918	-92.6194	0.086231	30.0
190.0	12.39243	-92.0834	0.086231	30.0
190.0	12.39306	-94.3227	0.086231	30.0
190.0	12.39369	-93.0106	0.086231	30.0
190.0	12.39432	-89.6815	0.086231	30.0
190.0	12.39495	-93.8908	0.086231	30.0
190.0	12.39558	-88.3539	0.086231	30.0
190.0	12.39621	-88.0516	0.086231	30.0
190.0	12.39684	-91.1632	0.086231	30.0
190.0	12.39747	-89.9864	0.086231	30.0
190.0	12.3981	-86.5999	0.086231	30.0
190.0	12.39873	-88.5861	0.086231	30.0
190.0	12.39936	-90.0317	0.086231	30.0
190.0	12.39999	-90.8984	0.086231	30.0
190.0	12.40062	-90.3221	0.086231	30.0
190.0	12.40125	-94.2243	0.086231	30.0
190.0	12.40188	-92.1272	0.086231	30.0
190.0	12.40251	-93.2776	0.086231	30.0
190.0	12.40314	-89.8093	0.086231	30.0
190.0	12.40377	-93.0110	0.086231	30.0
190.0	12.4044	-91.5152	0.086231	30.0
190.0	12.40503	-90.6002	0.086231	30.0
190.0	12.40566	-90.5009	0.086231	30.0
190.0	12.40629	-93.1196	0.086231	30.0
190.0	12.40692	-88.8832	0.086231	30.0
190.0	12.40755	-89.0239	0.086231	30.0
190.0	12.40818	-91.8052	0.086231	30.0
190.0	12.40881	-91.2759	0.086231	30.0
190.0	12.40944	-91.3090	0.086231	30.0
190.0	12.41007	-91.2732	0.086231	30.0
190.0	12.4107	-92.5908	0.086231	30.0
190.0	12.41133	-88.9999	0.086231	30.0
190.0	12.41196	-94.5554	0.086231	30.0
190.0	12.41259	-94.0947	0.086231	30.0
190.0	12.41322	-92.9240	0.086231	30.0
190.0	12.41385	-86.1609	0.086231	30.0
190.0	12.41448	-88.9036	0.086231	30.0
190.0	12.41511	-91.0788	0.086231	30.0
190.0	12.41574	-92.9687	0.086231	30.0
190.0	12.41637	-93.5827	0.086231	30.0
190.0	12.417	-91.9559	0.086231	30.0
190.0	12.41763	-92.0935	0.086231	30.0
190.0	12.41826	-88.5112	0.086231	30.0
190.0	12.41889	-87.8746	0.086231	30.0
190.0	12.41952	-94.0609	0.086231	30.0
190.0	12.42015	-90.4010	0.086231	30.0
190.0	12.42078	-88.5915	0.086231	30.0
190.0	12.42141	-91.1499	0.086231	30.0
190.0	12.42204	-89.8534	0.086231	30.0
190.0	12.42267	-95.1835	0.086231	30.0
190.0	12.4233	-95.6203	0.086231	30.0
190.0	12.42393	-93.8357	0.086231	30.0
190.0	12.42456	-91.1431	0.086231	30.0
190.0	12.42519	-90.7954	0.086231	30.0
190.0	12.42582	-94.0000	0.086231	30.0
190.0	12.42645	-89.8821	0.086231	30.0
190.0	12.42708	-89.8719	0.086231	30.0
190.0	12.42771	-93.0568	0.086231	30.0
190.0	12.42834	-89.7438	0.086231	30.0
190.0	12.42897	-91.0626	0.086231	30.0
190.0	12.4296	-93.0020	0.086231	30.0
190.0	12.43023	-89.7688	0.086231	30.0
190.0	12.43086	-91.5046	0.086231	30.0
190.0	12.43149	-87.9767	0.086231	30.0
190.0	12.43212	-87.5038	0.086231	30.0
190.0	12.43275	-92.4323	0.086231	30.0
190.0	12.43338	-91.5419	0.086231	30.0
190.0	12.43401	-92.1078	0.086231	30.0
190.0	12.43464	-93.4011	0.086231	30.0
190.0	12.43527	-90.7152	0.086231	30.0
190.0	12.4359	-96.0188	0.086231	30.0
190.0	12.43653	-93.5127	0.086231	30.0
190.0	12.43716	-88.5236	0.086231	30.0
190.0	12.43779	-88.5450	0.086231	30.0
190.0	12.43842	-88.5436	0.086231	30.0
190.0	12.43905	-91.7794	0.086231	30.0
190.0	12.43968	-94.7610	0.086231	30.0
190.0	12.44031	-91.7877	0.086231	30.0
190.0	12.44094	-87.4002	0.086231	30.0
190.0	12.44157	-89.6119	0.086231	30.0
190.0	12.4422	-92.1591	0.086231	30.0
190.0	12.44283	-92.0207	0.086231	30.0
190.0	12.44346	-95.3359	0.086231	30.0
190.0	12.44409	-93.4074	0.086231	30.0
190.0	12.44472	-95.9285	0.086231	30.0
190.0	12.44535	-89.4170	0.086231	30.0
190.0	12.44598	-91.1007	0.086231	30.0
190.0	12.44661	-91.8665	0.086231	30.0
190.0	12.44724	-90.6282	0.086231	30.0
190.0	12.44787	-92.2434	0.086231	30.0
190.0	12.4485	-89.3184	0.086231	30.0
190.0	12.44913	-91.2795	0.086231	30.0
190.0	12.44976	-93.3509	0.086231	30.0
190.0	12.45039	-90.8659	0.086231	30.0
190.0	12.45102	-89.8788	0.086231	30.0
190.0	12.45165	-92.0841	0.086231	30.0
190.0	12.45228	-91.1643	0.086231	30.0
190.0	12.45291	-96.5165	0.086231	30.0
190.0	12.45354	-90.2622	0.086231	30.0
190.0	12.45417	-94.6811	0.086231	30.0
190.0	12.4548	-90.7750	0.086231	30.0
190.0	12.45543	-94.6060	0.086231	30.0
190.0	12.45606	-90.7193	0.086231	30.0
190.0	12.45669	-92.3655	0.086231	30.0
190.0	12.45732	-88.3165	0.086231	30.0
190.0	12.45795	-88.5252	0.086231	30.0
190.0	12.45858	-89.3895	0.086231	30.0
190.0	12.45921	-88.3736	0.086231	30.0
190.0	12.45984	-87.2969	0.086231	30.0
190.0	12.46047	-89.6722	0.086231	30.0
190.0	12.4611	-92.6629	0.086231	30.0
190.0	12.46173	-94.4575	0.086231	30.0
190.0	12.46236	-91.5520	0.086231	30.0
190.0	12.46299	-89.9631	0.086231	30.0
190.0	12.46362	-93.5374	0.086231	30.0
190.0	12.46425	-91.5182	0.086231	30.0
190.0	12.46488	-87.2242	0.086231	30.0
190.0	12.46551	-90.2335	0.086231	30.0
190.0	12.46614	-90.0724	0.086231	30.0
190.0	12.46677	-90.7893	0.086231	30.0
190.0	12.4674	-89.7616	0.086231	30.0
190.0	12.46803	-89.6928	0.086231	30.0
190.0	12.46866	-91.7871	0.086231	30.0
190.0	12.46929	-93.8872	0.086231	30.0
190.0	12.46992	-92.6599	0.086231	30.0
190.0	12.47055	-88.9606	0.086231	30.0
190.0	12.47118	-92.2719	0.086231	30.0
190.0	12.47181	-94.4458	0.086231	30.0
190.0	12.47244	-92.9321	0.086231	30.0
190.0	12.47307	-93.5712	0.086231	30.0
190.0	12.4737	-88.0168	0.086231	30.0
190.0	12.47433	-88.4235	0.086231	30.0
190.0	12.47496	-85.3251	0.086231	30.0
190.0	12.47559	-90.4229	0.086231	30.0
190.0	12.47622	-88.2811	0.086231	30.0
190.0	12.47685	-90.5506	0.086231	30.0
190.0	12.47748	-86.5824	0.086231	30.0
190.0	12.47811	-89.7009	0.086231	30.0
190.0	12.47874	-91.6499	0.086231	30.0
190.0	12.47937	-92.3130	0.086231	30.0
190.0	12.48	-88.9516	0.086231	30.0
190.0	12.48063	-91.1612	0.086231	30.0
190.0	12.48126	-86.1737	0.086231	30.0
190.0	12.48189	-92.7353	0.086231	30.0
190.0	12.48252	-92.4882	0.086231	30.0
190.0	12.48315	-96.5641	0.086231	30.0
190.0	12.48378	-92.2619	0.086231	30.0
190.0	12.48441	-89.9482	0.086231	30.0
190.0	12.48504	-95.3566	0.086231	30.0
190.0	12.48567	-87.9346	0.086231	30.0
190.0	12.4863	-91.7587	0.086231	30.0
190.0	12.48693	-96.0468	0.086231	30.0
190.0	12.48756	-92.4748	0.086231	30.0
190.0	12.48819	-90.4339	0.086231	30.0
190.0	12.48882	-92.1508	0.086231	30.0
190.0	12.48945	-93.2189	0.086231	30.0
190.0	12.49008	-91.2440	0.086231	30.0
190.0	12.49071	-90.2006	0.086231	30.0
190.0	12.49134	-88.2508	0.086231	30.0
190.0	12.49197	-90.3666	0.086231	30.0
190.0	12.4926	-92.8195	0.086231	30.0
190.0	12.49323	-92.5326	0.086231	30.0
190.0	12.49386	-92.2745	0.086231	30.0
190.0	12.49449	-88.4662	0.086231	30.0
190.0	12.49512	-88.9895	0.086231	30.0
190.0	12.49575	-89.0448	0.086231	30.0
190.0	12.49638	-89.4417	0.086231	30.0
190.0	12.49701	-91.4670	0.086231	30.0
190.0	12.49764	-87.7912	0.086231	30.0
190.0	12.49827	-95.4858	0.086231	30.0
190.0	12.4989	-91.2908	0.086231	30.0
190.0	12.49953	-90.5583	0.086231	30.0
190.0	12.50016	-95.8200	0.086231	30.0
190.0	12.50079	-90.6150	0.086231	30.0
190.0	12.50142	-89.9113	0.086231	30.0
190.0	12.50205	-93.9507	0.086231	30.0
190.0	12.50268	-89.3521	0.086231	30.0
190.0	12.50331	-90.4462	0.086231	30.0
190.0	12.50394	-90.0934	0.086231	30.0
190.0	12.50457	-89.8826	0.086231	30.0
190.0	12.5052	-89.8516	0.086231	30.0
190.0	12.50583	-94.2329	0.086231	30.0
190.0	12.50646	-91.1008	0.086231	30.0
190.0	12.50709	-89.5776	0.086231	30.0
190.0	12.50772	-91.8575	0.086231	30.0
190.0	12.50835	-92.6464	0.086231	30.0
190.0	12.50898	-96.3469	0.086231	30.0
190.0	12.50961	-92.9218	0.086231	30.0
190.0	12.51024	-90.2300	0.086231	30.0
190.0	12.51087	-93.6823	0.086231	30.0
190.0	12.5115	-90.0822	0.086231	30.0
190.0	12.51213	-92.8925	0.086231	30.0
190.0	12.51276	-90.8560	0.086231	30.0
190.0	12.51339	-92.9119	0.086231	30.0
190.0	12.51402	-88.5031	0.086231	30.0
190.0	12.51465	-88.7443	0.086231	30.0
190.0	12.51528	-91.1712	0.086231	30.0
190.0	12.51591	-89.6785	0.086231	30.0
190.0	12.51654	-92.5889	0.086231	30.0
190.0	12.51717	-96.4047	0.086231	30.0
190.0	12.5178	-88.1009	0.086231	30.0
190.0	12.51843	-92.2355	0.086231	30.0
190.0	12.51906	-88.0233	0.086231	30.0
190.0	12.51969	-90.6923	0.086231	30.0
190.0	12.52032	-89.3543	0.086231	30.0
190.0	12.52095	-89.5310	0.086231	30.0
190.0	12.52158	-89.8424	0.086231	30.0
190.0	12.52221	-87.6426	0.086231	30.0
190.0	12.52284	-88.4465	0.086231	30.0
190.0	12.52347	-92.2083	0.086231	30.0
190.0	12.5241	-90.1347	0.086231	30.0
190.0	12.52473	-90.3857	0.086231	30.0
190.0	12.52536	-90.2421	0.086231	30.0
190.0	12.52599	-92.9532	0.086231	30.0
190.0	12.52662	-88.6321	0.086231	30.0
190.0	12.52725	-94.3766	0.086231	30.0
190.0	12.52788	-96.3316	0.086231	30.0
190.0	12.52851	-94.6786	0.086231	30.0
190.0	12.52914	-90.0561	0.086231	30.0
190.0	12.52977	-89.3886	0.086231	30.0
190.0	12.5304	-87.9073	0.086231	30.0
190.0	12.53103	-90.0042	0.086231	30.0
190.0	12.53166	-91.1889	0.086231	30.0
