03-22-2022	mo	VERSION: 2020_01_31

Temperatursteuerung:	automatisch (ILX-TEC) (AD590: 0.0,1.0,0.855)
Anfangstemperatur /°C:	30.1
Delta-Temperatur /°C:	5.0
Endtemperatur /°C:	30.1
Anzahl der Temperaturen:	1
aktuelle Temperatur-Nr:	1
aktuelle Temperatur /°C:	30.1

Stromquelle:	LDD5060	U_Messung
Startstrom /mA:	190.0
d-Strom /mA:	10.0
Maximalstrom /mA:	700.0
Anzahl der Ströme:	52
aktuelle Strom-Nr:
aktueller Strom /mA:
Art:	CW	keinePolarisation



Einstellspannung (E3631A_P6V): 0.0 ( 0.25) 3.0 V ; 0.75 V


Messfassungsnr.:	C030652








Messgeraet:	Q8384 (ADVANTEST)
Messgeraet:	FSUP/FSW





















Projektnummer:	9618
Projektverantwortlicher:	Wohlfeil
Lasertyp:	TPL
Wafer:	R1268-4
TF/Riegel/Chip:	070709
Prozess:	Z1-9581-TRA
Beschichtung:	Z1-9648-FAC
AVT-Losdokument:	Z2-2654-LCM

Laenge /µm:	6000
Breite /µm:	400
Lambda /nm:	820
Aufbauart:	p-up
Traegerart:	Chip
Traeger-Nr.:	C030652
Diodenname:	070709
Absorber /mA:	








Kommentar:	

Current (mA)	Wavelength (nm)	Intensity	C_absorber (A)	Temperature (deg.C)
430.0	825.8	-47.438	0.086231	29.99
430.0	825.85	-47.507	0.086231	29.99
430.0	825.9	-47.625	0.086231	29.99
430.0	825.95	-47.874	0.086231	29.99
430.0	826.0	-47.699	0.086231	29.99
430.0	826.05	-47.742	0.086231	29.99
430.0	826.1	-47.656	0.086231	29.99
430.0	826.15	-47.703	0.086231	29.99
430.0	826.2	-47.588	0.086231	29.99
430.0	826.25	-47.937	0.086231	29.99
430.0	826.3	-47.833	0.086231	29.99
430.0	826.35	-47.724	0.086231	29.99
430.0	826.4	-47.688	0.086231	29.99
430.0	826.45	-47.598	0.086231	29.99
430.0	826.5	-47.934	0.086231	29.99
430.0	826.55	-47.912	0.086231	29.99
430.0	826.6	-47.78	0.086231	29.99
430.0	826.65	-47.813	0.086231	29.99
430.0	826.7	-47.85	0.086231	29.99
430.0	826.75	-47.864	0.086231	29.99
430.0	826.8	-47.777	0.086231	29.99
430.0	826.85	-48.05	0.086231	29.99
430.0	826.9	-47.953	0.086231	29.99
430.0	826.95	-48.011	0.086231	29.99
430.0	827.0	-47.793	0.086231	29.99
430.0	827.05	-48.015	0.086231	29.99
430.0	827.1	-48.097	0.086231	29.99
430.0	827.15	-47.808	0.086231	29.99
430.0	827.2	-48.031	0.086231	29.99
430.0	827.25	-47.99	0.086231	29.99
430.0	827.3	-47.821	0.086231	29.99
430.0	827.35	-47.886	0.086231	29.99
430.0	827.4	-47.815	0.086231	29.99
430.0	827.45	-47.976	0.086231	29.99
430.0	827.5	-47.789	0.086231	29.99
430.0	827.55	-47.921	0.086231	29.99
430.0	827.6	-47.808	0.086231	29.99
430.0	827.65	-48.005	0.086231	29.99
430.0	827.7	-47.686	0.086231	29.99
430.0	827.75	-47.756	0.086231	29.99
430.0	827.8	-47.887	0.086231	29.99
430.0	827.85	-47.759	0.086231	29.99
430.0	827.9	-47.906	0.086231	29.99
430.0	827.95	-47.945	0.086231	29.99
430.0	828.0	-47.748	0.086231	29.99
430.0	828.05	-47.837	0.086231	29.99
430.0	828.1	-47.751	0.086231	29.99
430.0	828.15	-47.744	0.086231	29.99
430.0	828.2	-47.714	0.086231	29.99
430.0	828.25	-47.735	0.086231	29.99
430.0	828.3	-47.735	0.086231	29.99
430.0	828.35	-47.531	0.086231	29.99
430.0	828.4	-47.902	0.086231	29.99
430.0	828.45	-47.615	0.086231	29.99
430.0	828.5	-47.728	0.086231	29.99
430.0	828.55	-47.562	0.086231	29.99
430.0	828.6	-47.82	0.086231	29.99
430.0	828.65	-47.653	0.086231	29.99
430.0	828.7	-47.75	0.086231	29.99
430.0	828.75	-47.746	0.086231	29.99
430.0	828.8	-47.863	0.086231	29.99
430.0	828.85	-47.803	0.086231	29.99
430.0	828.9	-47.698	0.086231	29.99
430.0	828.95	-47.853	0.086231	29.99
430.0	829.0	-47.64	0.086231	29.99
430.0	829.05	-47.889	0.086231	29.99
430.0	829.1	-47.67	0.086231	29.99
430.0	829.15	-47.646	0.086231	29.99
430.0	829.2	-47.685	0.086231	29.99
430.0	829.25	-47.623	0.086231	29.99
430.0	829.3	-47.646	0.086231	29.99
430.0	829.35	-47.634	0.086231	29.99
430.0	829.4	-47.58	0.086231	29.99
430.0	829.45	-47.615	0.086231	29.99
430.0	829.5	-47.576	0.086231	29.99
430.0	829.55	-47.54	0.086231	29.99
430.0	829.6	-47.546	0.086231	29.99
430.0	829.65	-47.084	0.086231	29.99
430.0	829.7	-47.224	0.086231	29.99
430.0	829.75	-46.991	0.086231	29.99
430.0	829.8	-46.865	0.086231	29.99
430.0	829.85	-46.728	0.086231	29.99
430.0	829.9	-46.314	0.086231	29.99
430.0	829.95	-45.983	0.086231	29.99
430.0	830.0	-45.724	0.086231	29.99
430.0	830.05	-45.343	0.086231	29.99
430.0	830.1	-44.927	0.086231	29.99
430.0	830.15	-44.494	0.086231	29.99
430.0	830.2	-43.963	0.086231	29.99
430.0	830.25	-43.388	0.086231	29.99
430.0	830.3	-42.851	0.086231	29.99
430.0	830.35	-42.214	0.086231	29.99
430.0	830.4	-41.584	0.086231	29.99
430.0	830.45	-40.898	0.086231	29.99
430.0	830.5	-40.151	0.086231	29.99
430.0	830.55	-39.268	0.086231	29.99
430.0	830.6	-38.5	0.086231	29.99
430.0	830.65	-37.64	0.086231	29.99
430.0	830.7	-36.737	0.086231	29.99
430.0	830.75	-35.851	0.086231	29.99
430.0	830.8	-34.951	0.086231	29.99
430.0	830.85	-34.034	0.086231	29.99
430.0	830.9	-33.098	0.086231	29.99
430.0	830.95	-32.161	0.086231	29.99
430.0	831.0	-31.215	0.086231	29.99
430.0	831.05	-30.264	0.086231	29.99
430.0	831.1	-29.385	0.086231	29.99
430.0	831.15	-28.51	0.086231	29.99
430.0	831.2	-27.648	0.086231	29.99
430.0	831.25	-26.796	0.086231	29.99
430.0	831.3	-25.953	0.086231	29.99
430.0	831.35	-25.146	0.086231	29.99
430.0	831.4	-24.324	0.086231	29.99
430.0	831.45	-23.568	0.086231	29.99
430.0	831.5	-22.798	0.086231	29.99
430.0	831.55	-22.015	0.086231	29.99
430.0	831.6	-21.243	0.086231	29.99
430.0	831.65	-20.484	0.086231	29.99
430.0	831.7	-19.75	0.086231	29.99
430.0	831.75	-18.959	0.086231	29.99
430.0	831.8	-18.259	0.086231	29.99
430.0	831.85	-17.546	0.086231	29.99
430.0	831.9	-16.844	0.086231	29.99
430.0	831.95	-16.164	0.086231	29.99
430.0	832.0	-15.511	0.086231	29.99
430.0	832.05	-14.883	0.086231	29.99
430.0	832.1	-14.305	0.086231	29.99
430.0	832.15	-13.756	0.086231	29.99
430.0	832.2	-13.21	0.086231	29.99
430.0	832.25	-12.704	0.086231	29.99
430.0	832.3	-12.258	0.086231	29.99
430.0	832.35	-11.839	0.086231	29.99
430.0	832.4	-11.446	0.086231	29.99
430.0	832.45	-11.105	0.086231	29.99
430.0	832.5	-10.779	0.086231	29.99
430.0	832.55	-10.491	0.086231	29.99
430.0	832.6	-10.234	0.086231	29.99
430.0	832.65	-10.018	0.086231	29.99
430.0	832.7	-9.8346	0.086231	29.99
430.0	832.75	-9.6712	0.086231	29.99
430.0	832.8	-9.5547	0.086231	29.99
430.0	832.85	-9.4875	0.086231	29.99
430.0	832.9	-9.4471	0.086231	29.99
430.0	832.95	-9.4814	0.086231	29.99
430.0	833.0	-9.5543	0.086231	29.99
430.0	833.05	-9.6656	0.086231	29.99
430.0	833.1	-9.8413	0.086231	29.99
430.0	833.15	-10.079	0.086231	29.99
430.0	833.2	-10.372	0.086231	29.99
430.0	833.25	-10.728	0.086231	29.99
430.0	833.3	-11.146	0.086231	29.99
430.0	833.35	-11.607	0.086231	29.99
430.0	833.4	-12.138	0.086231	29.99
430.0	833.45	-12.718	0.086231	29.99
430.0	833.5	-13.358	0.086231	29.99
430.0	833.55	-14.01	0.086231	29.99
430.0	833.6	-14.707	0.086231	29.99
430.0	833.65	-15.453	0.086231	29.99
430.0	833.7	-16.226	0.086231	29.99
430.0	833.75	-17.043	0.086231	29.99
430.0	833.8	-17.866	0.086231	29.99
430.0	833.85	-18.713	0.086231	29.99
430.0	833.9	-19.61	0.086231	29.99
430.0	833.95	-20.541	0.086231	29.99
430.0	834.0	-21.506	0.086231	29.99
430.0	834.05	-22.511	0.086231	29.99
430.0	834.1	-23.537	0.086231	29.99
430.0	834.15	-24.554	0.086231	29.99
430.0	834.2	-25.616	0.086231	29.99
430.0	834.25	-26.696	0.086231	29.99
430.0	834.3	-27.771	0.086231	29.99
430.0	834.35	-28.845	0.086231	29.99
430.0	834.4	-29.923	0.086231	29.99
430.0	834.45	-31.021	0.086231	29.99
430.0	834.5	-32.113	0.086231	29.99
430.0	834.55	-33.149	0.086231	29.99
430.0	834.6	-34.224	0.086231	29.99
430.0	834.65	-35.268	0.086231	29.99
430.0	834.7	-36.282	0.086231	29.99
430.0	834.75	-37.261	0.086231	29.99
430.0	834.8	-38.233	0.086231	29.99
430.0	834.85	-39.115	0.086231	29.99
430.0	834.9	-39.971	0.086231	29.99
430.0	834.95	-40.811	0.086231	29.99
430.0	835.0	-41.629	0.086231	29.99
430.0	835.05	-42.397	0.086231	29.99
430.0	835.1	-43.22	0.086231	29.99
430.0	835.15	-43.855	0.086231	29.99
430.0	835.2	-44.487	0.086231	29.99
430.0	835.25	-45.141	0.086231	29.99
430.0	835.3	-45.652	0.086231	29.99
430.0	835.35	-46.231	0.086231	29.99
430.0	835.4	-46.67	0.086231	29.99
430.0	835.45	-47.13	0.086231	29.99
430.0	835.5	-47.684	0.086231	29.99
430.0	835.55	-48.112	0.086231	29.99
430.0	835.6	-48.571	0.086231	29.99
430.0	835.65	-48.513	0.086231	29.99
430.0	835.7	-49.097	0.086231	29.99
430.0	835.75	-49.32	0.086231	29.99
430.0	835.8	-49.319	0.086231	29.99
430.0	835.85	-49.661	0.086231	29.99
430.0	835.9	-49.864	0.086231	29.99
430.0	835.95	-50.113	0.086231	29.99
430.0	836.0	-50.441	0.086231	29.99
430.0	836.05	-50.373	0.086231	29.99
430.0	836.1	-50.562	0.086231	29.99
430.0	836.15	-50.695	0.086231	29.99
430.0	836.2	-50.998	0.086231	29.99
430.0	836.25	-50.962	0.086231	29.99
430.0	836.3	-51.075	0.086231	29.99
430.0	836.35	-51.128	0.086231	29.99
430.0	836.4	-50.953	0.086231	29.99
430.0	836.45	-51.238	0.086231	29.99
430.0	836.5	-51.194	0.086231	29.99
430.0	836.55	-51.802	0.086231	29.99
430.0	836.6	-51.734	0.086231	29.99
430.0	836.65	-52.219	0.086231	29.99
430.0	836.7	-51.892	0.086231	29.99
430.0	836.75	-51.964	0.086231	29.99
430.0	836.8	-52.047	0.086231	29.99
430.0	836.85	-51.805	0.086231	29.99
430.0	836.9	-52.495	0.086231	29.99
430.0	836.95	-52.27	0.086231	29.99
430.0	837.0	-52.378	0.086231	29.99
430.0	837.05	-52.156	0.086231	29.99
430.0	837.1	-52.293	0.086231	29.99
430.0	837.15	-52.309	0.086231	29.99
430.0	837.2	-53.162	0.086231	29.99
430.0	837.25	-53.13	0.086231	29.99
430.0	837.3	-53.19	0.086231	29.99
430.0	837.35	-52.541	0.086231	29.99
430.0	837.4	-52.96	0.086231	29.99
430.0	837.45	-52.782	0.086231	29.99
430.0	837.5	-52.593	0.086231	29.99
430.0	837.55	-52.762	0.086231	29.99
430.0	837.6	-52.903	0.086231	29.99
430.0	837.65	-52.936	0.086231	29.99
430.0	837.7	-53.655	0.086231	29.99
430.0	837.75	-53.234	0.086231	29.99
430.0	837.8	-53.309	0.086231	29.99
430.0	837.85	-53.515	0.086231	29.99
430.0	837.9	-53.649	0.086231	29.99
430.0	837.95	-53.598	0.086231	29.99
430.0	838.0	-53.351	0.086231	29.99
430.0	838.05	-53.409	0.086231	29.99
430.0	838.1	-53.014	0.086231	29.99
430.0	838.15	-53.603	0.086231	29.99
430.0	838.2	-53.954	0.086231	29.99
430.0	838.25	-53.981	0.086231	29.99
430.0	838.3	-53.871	0.086231	29.99
430.0	838.35	-53.898	0.086231	29.99
430.0	838.4	-53.293	0.086231	29.99
430.0	838.45	-54.089	0.086231	29.99
430.0	838.5	-53.641	0.086231	29.99
430.0	838.55	-54.413	0.086231	29.99
430.0	838.6	-54.121	0.086231	29.99
430.0	838.65	-53.849	0.086231	29.99
430.0	838.7	-54.118	0.086231	29.99
430.0	838.75	-53.62	0.086231	29.99
430.0	838.8	-54.787	0.086231	29.99
430.0	838.85	-54.056	0.086231	29.99
430.0	838.9	-54.237	0.086231	29.99
430.0	838.95	-53.93	0.086231	29.99
430.0	839.0	-53.904	0.086231	29.99
430.0	839.05	-54.458	0.086231	29.99
430.0	839.1	-54.054	0.086231	29.99
430.0	839.15	-54.681	0.086231	29.99
430.0	839.2	-54.003	0.086231	29.99
430.0	839.25	-54.74	0.086231	29.99
430.0	839.3	-54.389	0.086231	29.99
430.0	839.35	-54.604	0.086231	29.99
430.0	839.4	-54.235	0.086231	29.99
430.0	839.45	-54.89	0.086231	29.99
430.0	839.5	-53.992	0.086231	29.99
430.0	839.55	-54.949	0.086231	29.99
430.0	839.6	-54.193	0.086231	29.99
430.0	839.65	-54.693	0.086231	29.99
430.0	839.7	-54.342	0.086231	29.99
430.0	839.75	-54.083	0.086231	29.99
430.0	839.8	-54.691	0.086231	29.99
430.0	839.85	-55.102	0.086231	29.99
430.0	839.9	-54.532	0.086231	29.99
430.0	839.95	-54.813	0.086231	29.99
430.0	840.0	-54.351	0.086231	29.99
430.0	840.05	-55.598	0.086231	29.99
430.0	840.1	-54.979	0.086231	29.99
430.0	840.15	-53.995	0.086231	29.99
430.0	840.2	-54.252	0.086231	29.99
430.0	840.25	-54.841	0.086231	29.99
430.0	840.3	-54.345	0.086231	29.99
430.0	840.35	-55.33	0.086231	29.99
430.0	840.4	-55.531	0.086231	29.99
430.0	840.45	-55.368	0.086231	29.99
430.0	840.5	-54.695	0.086231	29.99
430.0	840.55	-54.892	0.086231	29.99
430.0	840.6	-54.854	0.086231	29.99
430.0	840.65	-55.85	0.086231	29.99
430.0	840.7	-55.121	0.086231	29.99
430.0	840.75	-54.956	0.086231	29.99
430.0	840.8	-55.32	0.086231	29.99
430.0	840.85	-55.075	0.086231	29.99
430.0	840.9	-55.284	0.086231	29.99
430.0	840.95	-55.141	0.086231	29.99
430.0	841.0	-55.551	0.086231	29.99
430.0	841.05	-54.986	0.086231	29.99
430.0	841.1	-55.622	0.086231	29.99
430.0	841.15	-55.309	0.086231	29.99
430.0	841.2	-55.997	0.086231	29.99
430.0	841.25	-55.994	0.086231	29.99
430.0	841.3	-55.446	0.086231	29.99
430.0	841.35	-55.097	0.086231	29.99
430.0	841.4	-55.511	0.086231	29.99
430.0	841.45	-55.321	0.086231	29.99
430.0	841.5	-55.235	0.086231	29.99
430.0	841.55	-55.159	0.086231	29.99
430.0	841.6	-55.339	0.086231	29.99
430.0	841.65	-55.656	0.086231	29.99
430.0	841.7	-55.387	0.086231	29.99
430.0	841.75	-55.32	0.086231	29.99
430.0	841.8	-55.85	0.086231	29.99
430.0	841.85	-55.941	0.086231	29.99
430.0	841.9	-55.72	0.086231	29.99
430.0	841.95	-56.06	0.086231	29.99
430.0	842.0	-55.677	0.086231	29.99
430.0	842.05	-56.42	0.086231	29.99
430.0	842.1	-55.783	0.086231	29.99
430.0	842.15	-55.498	0.086231	29.99
430.0	842.2	-55.613	0.086231	29.99
430.0	842.25	-56.107	0.086231	29.99
430.0	842.3	-57.127	0.086231	29.99
430.0	842.35	-55.994	0.086231	29.99
430.0	842.4	-56.017	0.086231	29.99
430.0	842.45	-54.858	0.086231	29.99
430.0	842.5	-57.069	0.086231	29.99
430.0	842.55	-55.538	0.086231	29.99
430.0	842.6	-55.802	0.086231	29.99
430.0	842.65	-55.098	0.086231	29.99
430.0	842.7	-56.395	0.086231	29.99
430.0	842.75	-55.739	0.086231	29.99
430.0	842.8	-55.808	0.086231	29.99
430.0	842.85	-55.588	0.086231	29.99
430.0	842.9	-56.389	0.086231	29.99
430.0	842.95	-55.759	0.086231	29.99
430.0	843.0	-56.496	0.086231	29.99
430.0	843.05	-55.67	0.086231	29.99
430.0	843.1	-55.789	0.086231	29.99
430.0	843.15	-56.791	0.086231	29.99
430.0	843.2	-55.658	0.086231	29.99
430.0	843.25	-56.126	0.086231	29.99
430.0	843.3	-56.304	0.086231	29.99
430.0	843.35	-56.843	0.086231	29.99
430.0	843.4	-57.68	0.086231	29.99
430.0	843.45	-56.784	0.086231	29.99
430.0	843.5	-56.903	0.086231	29.99
430.0	843.55	-55.751	0.086231	29.99
430.0	843.6	-56.261	0.086231	29.99
430.0	843.65	-56.075	0.086231	29.99
430.0	843.7	-56.856	0.086231	29.99
430.0	843.75	-55.887	0.086231	29.99
430.0	843.8	-56.0	0.086231	29.99
430.0	843.85	-56.787	0.086231	29.99
430.0	843.9	-55.809	0.086231	29.99
430.0	843.95	-56.483	0.086231	29.99
430.0	844.0	-55.341	0.086231	29.99
430.0	844.05	-57.362	0.086231	29.99
430.0	844.1	-55.892	0.086231	29.99
430.0	844.15	-56.161	0.086231	29.99
430.0	844.2	-56.293	0.086231	29.99
430.0	844.25	-56.54	0.086231	29.99
430.0	844.3	-56.855	0.086231	29.99
430.0	844.35	-55.515	0.086231	29.99
430.0	844.4	-56.667	0.086231	29.99
430.0	844.45	-57.06	0.086231	29.99
430.0	844.5	-56.781	0.086231	29.99
430.0	844.55	-57.141	0.086231	29.99
430.0	844.6	-56.895	0.086231	29.99
430.0	844.65	-55.623	0.086231	29.99
430.0	844.7	-56.991	0.086231	29.99
430.0	844.75	-55.969	0.086231	29.99
430.0	844.8	-56.882	0.086231	29.99
430.0	844.85	-56.491	0.086231	29.99
430.0	844.9	-56.099	0.086231	29.99
430.0	844.95	-56.424	0.086231	29.99
430.0	845.0	-55.724	0.086231	29.99
430.0	845.05	-55.814	0.086231	29.99
430.0	845.1	-56.824	0.086231	29.99
430.0	845.15	-55.66	0.086231	29.99
430.0	845.2	-56.259	0.086231	29.99
430.0	845.25	-55.785	0.086231	29.99
430.0	845.3	-56.745	0.086231	29.99
430.0	845.35	-56.652	0.086231	29.99
430.0	845.4	-56.403	0.086231	29.99
430.0	845.45	-56.341	0.086231	29.99
430.0	845.5	-57.194	0.086231	29.99
430.0	845.55	-57.009	0.086231	29.99
430.0	845.6	-57.102	0.086231	29.99
430.0	845.65	-57.448	0.086231	29.99
430.0	845.7	-56.698	0.086231	29.99
430.0	845.75	-56.273	0.086231	29.99
430.0	845.8	-56.72	0.086231	29.99
430.0	845.85	-57.152	0.086231	29.99
430.0	845.9	-56.173	0.086231	29.99
430.0	845.95	-56.64	0.086231	29.99
430.0	846.0	-57.204	0.086231	29.99
430.0	846.05	-57.443	0.086231	29.99
430.0	846.1	-56.384	0.086231	29.99
430.0	846.15	-56.095	0.086231	29.99
430.0	846.2	-57.974	0.086231	29.99
430.0	846.25	-56.327	0.086231	29.99
430.0	846.3	-57.456	0.086231	29.99
430.0	846.35	-56.983	0.086231	29.99
430.0	846.4	-56.182	0.086231	29.99
430.0	846.45	-56.17	0.086231	29.99
430.0	846.5	-57.22	0.086231	29.99
430.0	846.55	-56.932	0.086231	29.99
430.0	846.6	-56.357	0.086231	29.99
430.0	846.65	-56.642	0.086231	29.99
430.0	846.7	-57.519	0.086231	29.99
430.0	846.75	-56.736	0.086231	29.99
430.0	846.8	-57.738	0.086231	29.99
430.0	846.85	-57.002	0.086231	29.99
430.0	846.9	-56.752	0.086231	29.99
430.0	846.95	-56.468	0.086231	29.99
430.0	847.0	-57.05	0.086231	29.99
430.0	847.05	-57.46	0.086231	29.99
430.0	847.1	-56.684	0.086231	29.99
430.0	847.15	-55.63	0.086231	29.99
430.0	847.2	-57.595	0.086231	29.99
430.0	847.25	-56.26	0.086231	29.99
430.0	847.3	-57.05	0.086231	29.99
430.0	847.35	-56.795	0.086231	29.99
430.0	847.4	-56.449	0.086231	29.99
430.0	847.45	-57.276	0.086231	29.99
430.0	847.5	-57.854	0.086231	29.99
430.0	847.55	-54.943	0.086231	29.99
430.0	847.6	-56.823	0.086231	29.99
430.0	847.65	-57.682	0.086231	29.99
430.0	847.7	-57.78	0.086231	29.99
430.0	847.75	-56.772	0.086231	29.99
430.0	847.8	-57.657	0.086231	29.99
430.0	847.85	-56.23	0.086231	29.99
430.0	847.9	-56.719	0.086231	29.99
430.0	847.95	-57.397	0.086231	29.99
430.0	848.0	-58.323	0.086231	29.99
430.0	848.05	-57.735	0.086231	29.99
430.0	848.1	-58.392	0.086231	29.99
430.0	848.15	-57.269	0.086231	29.99
430.0	848.2	-57.052	0.086231	29.99
430.0	848.25	-57.104	0.086231	29.99
430.0	848.3	-57.058	0.086231	29.99
430.0	848.35	-56.342	0.086231	29.99
430.0	848.4	-56.221	0.086231	29.99
430.0	848.45	-57.376	0.086231	29.99
430.0	848.5	-56.479	0.086231	29.99
430.0	848.55	-56.449	0.086231	29.99
430.0	848.6	-57.375	0.086231	29.99
430.0	848.65	-57.321	0.086231	29.99
430.0	848.7	-56.169	0.086231	29.99
430.0	848.75	-57.015	0.086231	29.99
430.0	848.8	-56.648	0.086231	29.99
430.0	848.85	-57.646	0.086231	29.99
430.0	848.9	-56.486	0.086231	29.99
430.0	848.95	-56.798	0.086231	29.99
430.0	849.0	-57.165	0.086231	29.99
430.0	849.05	-56.548	0.086231	29.99
430.0	849.1	-57.025	0.086231	29.99
430.0	849.15	-57.664	0.086231	29.99
430.0	849.2	-56.079	0.086231	29.99
430.0	849.25	-56.629	0.086231	29.99
430.0	849.3	-56.687	0.086231	29.99
430.0	849.35	-58.362	0.086231	29.99
430.0	849.4	-56.686	0.086231	29.99
430.0	849.45	-57.43	0.086231	29.99
430.0	849.5	-57.87	0.086231	29.99
430.0	849.55	-57.057	0.086231	29.99
430.0	849.6	-58.81	0.086231	29.99
430.0	849.65	-57.941	0.086231	29.99
430.0	849.7	-56.198	0.086231	29.99
430.0	849.75	-56.395	0.086231	29.99
430.0	849.8	-57.442	0.086231	29.99
430.0	849.85	-56.952	0.086231	29.99
430.0	849.9	-56.656	0.086231	29.99
430.0	849.95	-56.404	0.086231	29.99
430.0	850.0	-56.438	0.086231	29.99

440.0	800.0	-54.151	0.086231	29.98
440.0	800.05	-52.401	0.086231	29.98
440.0	800.1	-53.032	0.086231	29.98
440.0	800.15	-53.008	0.086231	29.98
440.0	800.2	-53.478	0.086231	29.98
440.0	800.25	-53.938	0.086231	29.98
440.0	800.3	-52.914	0.086231	29.98
440.0	800.35	-53.451	0.086231	29.98
440.0	800.4	-53.589	0.086231	29.98
440.0	800.45	-53.222	0.086231	29.98
440.0	800.5	-52.419	0.086231	29.98
440.0	800.55	-53.12	0.086231	29.98
440.0	800.6	-53.675	0.086231	29.98
440.0	800.65	-53.49	0.086231	29.98
440.0	800.7	-53.638	0.086231	29.98
440.0	800.75	-52.639	0.086231	29.98
440.0	800.8	-53.258	0.086231	29.98
440.0	800.85	-54.072	0.086231	29.98
440.0	800.9	-52.505	0.086231	29.98
440.0	800.95	-53.809	0.086231	29.98
440.0	801.0	-53.58	0.086231	29.98
440.0	801.05	-53.313	0.086231	29.98
440.0	801.1	-53.7	0.086231	29.98
440.0	801.15	-52.389	0.086231	29.98
440.0	801.2	-53.367	0.086231	29.98
440.0	801.25	-52.968	0.086231	29.98
440.0	801.3	-52.669	0.086231	29.98
440.0	801.35	-54.066	0.086231	29.98
440.0	801.4	-53.144	0.086231	29.98
440.0	801.45	-53.805	0.086231	29.98
440.0	801.5	-54.214	0.086231	29.98
440.0	801.55	-53.092	0.086231	29.98
440.0	801.6	-52.806	0.086231	29.98
440.0	801.65	-53.471	0.086231	29.98
440.0	801.7	-53.616	0.086231	29.98
440.0	801.75	-53.004	0.086231	29.98
440.0	801.8	-54.077	0.086231	29.98
440.0	801.85	-53.44	0.086231	29.98
440.0	801.9	-53.615	0.086231	29.98
440.0	801.95	-53.664	0.086231	29.98
440.0	802.0	-52.411	0.086231	29.98
440.0	802.05	-53.071	0.086231	29.98
440.0	802.1	-52.721	0.086231	29.98
440.0	802.15	-54.021	0.086231	29.98
440.0	802.2	-53.484	0.086231	29.98
440.0	802.25	-53.166	0.086231	29.98
440.0	802.3	-53.854	0.086231	29.98
440.0	802.35	-53.593	0.086231	29.98
440.0	802.4	-52.955	0.086231	29.98
440.0	802.45	-54.367	0.086231	29.98
440.0	802.5	-53.902	0.086231	29.98
440.0	802.55	-52.584	0.086231	29.98
440.0	802.6	-52.856	0.086231	29.98
440.0	802.65	-52.943	0.086231	29.98
440.0	802.7	-53.588	0.086231	29.98
440.0	802.75	-53.389	0.086231	29.98
440.0	802.8	-53.48	0.086231	29.98
440.0	802.85	-53.574	0.086231	29.98
440.0	802.9	-53.487	0.086231	29.98
440.0	802.95	-53.027	0.086231	29.98
440.0	803.0	-53.342	0.086231	29.98
440.0	803.05	-54.056	0.086231	29.98
440.0	803.1	-52.498	0.086231	29.98
440.0	803.15	-53.909	0.086231	29.98
440.0	803.2	-53.392	0.086231	29.98
440.0	803.25	-52.24	0.086231	29.98
440.0	803.3	-53.308	0.086231	29.98
440.0	803.35	-53.389	0.086231	29.98
440.0	803.4	-55.034	0.086231	29.98
440.0	803.45	-53.161	0.086231	29.98
440.0	803.5	-52.573	0.086231	29.98
440.0	803.55	-54.845	0.086231	29.98
440.0	803.6	-53.313	0.086231	29.98
440.0	803.65	-52.724	0.086231	29.98
440.0	803.7	-53.761	0.086231	29.98
440.0	803.75	-53.078	0.086231	29.98
440.0	803.8	-53.282	0.086231	29.98
440.0	803.85	-53.491	0.086231	29.98
440.0	803.9	-53.519	0.086231	29.98
440.0	803.95	-53.868	0.086231	29.98
440.0	804.0	-53.37	0.086231	29.98
440.0	804.05	-53.279	0.086231	29.98
440.0	804.1	-53.727	0.086231	29.98
440.0	804.15	-53.494	0.086231	29.98
440.0	804.2	-53.532	0.086231	29.98
440.0	804.25	-54.832	0.086231	29.98
440.0	804.3	-53.099	0.086231	29.98
440.0	804.35	-53.611	0.086231	29.98
440.0	804.4	-53.733	0.086231	29.98
440.0	804.45	-53.558	0.086231	29.98
440.0	804.5	-53.051	0.086231	29.98
440.0	804.55	-53.081	0.086231	29.98
440.0	804.6	-53.335	0.086231	29.98
440.0	804.65	-53.754	0.086231	29.98
440.0	804.7	-52.905	0.086231	29.98
440.0	804.75	-53.659	0.086231	29.98
440.0	804.8	-53.431	0.086231	29.98
440.0	804.85	-54.267	0.086231	29.98
440.0	804.9	-53.26	0.086231	29.98
440.0	804.95	-53.332	0.086231	29.98
440.0	805.0	-53.984	0.086231	29.98
440.0	805.05	-53.512	0.086231	29.98
440.0	805.1	-53.064	0.086231	29.98
440.0	805.15	-52.688	0.086231	29.98
440.0	805.2	-53.72	0.086231	29.98
440.0	805.25	-53.814	0.086231	29.98
440.0	805.3	-52.871	0.086231	29.98
440.0	805.35	-54.139	0.086231	29.98
440.0	805.4	-53.515	0.086231	29.98
440.0	805.45	-52.539	0.086231	29.98
440.0	805.5	-53.589	0.086231	29.98
440.0	805.55	-54.0	0.086231	29.98
440.0	805.6	-52.542	0.086231	29.98
440.0	805.65	-52.097	0.086231	29.98
440.0	805.7	-54.135	0.086231	29.98
440.0	805.75	-54.395	0.086231	29.98
440.0	805.8	-53.182	0.086231	29.98
440.0	805.85	-53.734	0.086231	29.98
440.0	805.9	-54.038	0.086231	29.98
440.0	805.95	-53.368	0.086231	29.98
